user_id,campaign_id,timestamp,clicked,converted,region,device
821,5,2025-07-01 08:49:45,0,0,North America,Tablet
494,2,2025-07-01 15:46:49,0,0,Africa,Mobile
327,5,2025-06-26 21:04:35,0,0,North America,Tablet
590,2,2025-06-29 05:13:31,0,0,Africa,Mobile
456,3,2025-06-26 04:45:27,0,0,North America,Desktop
379,5,2025-06-30 10:23:28,1,0,Asia,Desktop
64,3,2025-07-01 07:39:21,0,0,South America,Desktop
50,2,2025-06-30 06:21:17,0,0,Asia,Desktop
716,1,2025-06-25 19:56:00,0,0,North America,Mobile
995,3,2025-06-27 10:42:04,0,0,Asia,Tablet
686,3,2025-06-27 04:35:26,0,0,South America,Desktop
940,3,2025-06-29 11:36:36,0,0,Europe,Tablet
408,5,2025-07-01 12:51:10,0,0,South America,Mobile
748,4,2025-07-02 07:06:13,0,0,Europe,Desktop
578,5,2025-06-26 22:42:55,0,0,North America,Mobile
340,3,2025-06-26 08:05:07,0,0,Asia,Mobile
11,3,2025-06-27 16:46:31,0,0,North America,Mobile
6,4,2025-06-29 08:21:29,0,0,North America,Tablet
822,5,2025-06-30 21:39:55,0,0,South America,Desktop
383,5,2025-07-01 18:39:10,0,0,Europe,Tablet
639,1,2025-06-26 00:36:28,0,0,South America,Mobile
105,5,2025-06-29 12:54:23,0,0,North America,Tablet
427,5,2025-06-27 09:24:20,0,0,Africa,Tablet
168,2,2025-06-26 08:10:25,0,0,Europe,Mobile
739,3,2025-06-25 16:16:14,0,0,Europe,Desktop
580,1,2025-07-01 09:46:56,0,0,Europe,Desktop
101,3,2025-06-27 02:14:18,0,0,South America,Mobile
353,2,2025-07-01 16:54:53,0,0,Asia,Desktop
134,2,2025-07-01 08:56:08,0,0,Europe,Tablet
397,2,2025-06-28 17:10:14,0,0,Asia,Desktop
515,5,2025-07-01 00:30:06,0,0,South America,Tablet
415,3,2025-06-28 12:51:28,0,0,Asia,Mobile
473,2,2025-06-27 16:30:59,0,0,North America,Tablet
813,1,2025-07-02 05:18:37,0,0,Africa,Desktop
54,1,2025-06-30 00:52:50,0,0,North America,Tablet
867,3,2025-06-30 00:58:28,0,0,Asia,Mobile
157,4,2025-06-28 02:49:40,0,0,Asia,Tablet
429,2,2025-07-01 15:07:34,0,0,Europe,Desktop
908,3,2025-06-29 00:00:06,0,0,Europe,Mobile
543,1,2025-06-26 17:55:49,0,0,South America,Desktop
879,2,2025-06-25 22:46:26,1,0,Asia,Mobile
433,1,2025-06-28 23:26:03,0,0,Asia,Tablet
990,1,2025-06-30 01:43:02,1,0,South America,Mobile
668,4,2025-06-26 23:25:51,0,0,South America,Tablet
237,3,2025-07-02 05:55:23,0,0,Africa,Tablet
386,2,2025-07-02 01:34:22,0,0,Asia,Tablet
57,1,2025-07-01 04:36:00,1,0,South America,Desktop
330,3,2025-07-01 10:19:19,0,0,South America,Mobile
690,2,2025-06-30 00:19:12,0,0,North America,Tablet
782,4,2025-06-30 19:23:29,0,0,North America,Desktop
861,2,2025-06-27 18:26:38,0,0,Africa,Tablet
485,5,2025-06-25 13:28:49,0,0,Europe,Tablet
921,4,2025-06-30 04:31:39,0,0,South America,Desktop
3,2,2025-06-30 07:06:25,0,0,South America,Desktop
156,3,2025-06-27 16:47:12,0,0,Africa,Mobile
117,5,2025-06-29 20:14:39,0,0,North America,Tablet
605,3,2025-06-28 23:07:43,0,0,Europe,Mobile
946,3,2025-06-30 05:18:43,0,0,South America,Tablet
323,2,2025-06-30 02:41:41,1,0,South America,Tablet
585,3,2025-06-27 17:37:42,0,0,Africa,Mobile
101,3,2025-06-26 03:00:41,0,0,South America,Mobile
75,4,2025-06-28 08:09:22,0,0,South America,Desktop
120,1,2025-06-26 22:28:28,0,0,South America,Tablet
560,1,2025-07-02 07:34:52,0,0,North America,Tablet
96,3,2025-06-28 02:51:35,0,0,Asia,Tablet
629,4,2025-06-28 14:15:10,1,0,Asia,Tablet
627,1,2025-07-01 09:35:05,0,0,Europe,Mobile
966,1,2025-06-29 15:14:53,0,0,Africa,Desktop
305,5,2025-07-02 06:26:19,0,0,Europe,Tablet
777,4,2025-06-26 22:01:15,0,0,Europe,Desktop
781,2,2025-06-25 18:11:16,0,0,North America,Desktop
921,3,2025-06-28 06:01:39,0,0,South America,Desktop
46,3,2025-06-29 11:18:51,1,0,Europe,Mobile
936,3,2025-07-02 08:24:10,0,0,Asia,Mobile
760,1,2025-06-29 06:57:33,0,0,North America,Tablet
141,1,2025-06-26 14:19:44,0,0,North America,Tablet
830,5,2025-06-25 14:38:26,0,0,North America,Mobile
126,1,2025-07-01 20:21:01,0,0,South America,Mobile
327,4,2025-06-28 23:14:24,0,0,North America,Tablet
887,3,2025-06-30 21:52:16,0,0,Asia,Desktop
510,5,2025-06-25 18:35:20,0,0,Asia,Tablet
376,1,2025-06-30 18:55:08,0,0,South America,Mobile
692,4,2025-06-29 14:41:43,0,0,North America,Desktop
149,2,2025-06-27 08:52:03,0,0,Asia,Desktop
804,1,2025-06-30 12:36:10,0,0,Europe,Mobile
995,4,2025-06-26 18:20:33,0,0,Asia,Tablet
544,3,2025-06-30 04:42:57,0,0,Africa,Desktop
101,5,2025-06-26 06:47:28,0,0,South America,Mobile
323,1,2025-06-28 18:52:12,0,0,South America,Tablet
176,4,2025-07-01 00:54:02,0,0,Europe,Desktop
791,4,2025-07-01 06:55:47,0,0,Africa,Desktop
16,4,2025-06-25 13:45:02,1,1,Asia,Tablet
288,4,2025-06-26 00:46:44,0,0,Europe,Mobile
874,3,2025-06-28 05:18:16,0,0,Asia,Tablet
75,1,2025-06-29 05:28:28,0,0,South America,Desktop
561,2,2025-06-28 11:01:26,0,0,Europe,Mobile
946,1,2025-06-27 17:09:45,0,0,South America,Tablet
455,3,2025-07-01 09:52:22,0,0,North America,Mobile
3,5,2025-06-26 00:54:17,0,0,South America,Desktop
697,2,2025-06-27 13:26:15,0,0,North America,Desktop
667,2,2025-06-30 03:39:18,0,0,Europe,Mobile
788,3,2025-06-26 23:26:27,0,0,Asia,Tablet
492,1,2025-06-30 19:43:01,0,0,Africa,Tablet
886,3,2025-06-26 15:33:25,0,0,Asia,Tablet
52,4,2025-06-28 12:35:46,0,0,South America,Tablet
207,2,2025-06-26 23:38:41,0,0,South America,Tablet
479,2,2025-06-27 16:32:08,0,0,Europe,Tablet
416,3,2025-06-25 19:41:27,0,0,North America,Mobile
814,1,2025-06-29 14:04:28,0,0,South America,Desktop
791,5,2025-07-02 00:58:11,0,0,Africa,Desktop
592,1,2025-07-01 02:25:16,0,0,Africa,Tablet
368,3,2025-06-26 19:57:01,1,1,Asia,Tablet
861,2,2025-06-27 13:15:06,1,1,Africa,Tablet
254,2,2025-06-26 07:24:59,0,0,Africa,Mobile
872,4,2025-06-25 18:59:31,0,0,South America,Desktop
799,1,2025-06-29 19:56:24,0,0,South America,Desktop
43,4,2025-06-27 13:45:38,0,0,South America,Desktop
844,5,2025-06-28 03:00:13,0,0,North America,Desktop
578,4,2025-07-01 02:23:52,1,1,North America,Mobile
222,5,2025-07-01 14:31:18,0,0,Europe,Tablet
300,5,2025-07-01 22:46:16,1,0,Asia,Mobile
419,5,2025-06-28 18:34:31,0,0,North America,Tablet
138,1,2025-06-27 03:03:09,0,0,Europe,Tablet
712,1,2025-06-29 22:00:24,0,0,Africa,Desktop
210,3,2025-07-01 01:20:16,0,0,Europe,Mobile
122,5,2025-07-01 14:10:57,0,0,Africa,Desktop
434,2,2025-06-26 06:52:26,0,0,North America,Desktop
447,1,2025-07-01 17:52:49,0,0,North America,Desktop
529,1,2025-06-30 17:15:01,0,0,South America,Tablet
92,3,2025-06-26 06:29:54,0,0,Africa,Mobile
676,2,2025-06-28 10:07:15,0,0,North America,Tablet
948,2,2025-06-28 22:20:42,1,0,North America,Tablet
400,1,2025-06-29 18:02:25,0,0,South America,Desktop
816,5,2025-06-26 22:58:26,1,0,Europe,Tablet
187,2,2025-06-26 05:18:35,0,0,South America,Tablet
828,2,2025-07-02 11:19:39,0,0,South America,Desktop
990,1,2025-06-27 18:45:59,0,0,South America,Mobile
467,2,2025-06-28 07:53:02,1,0,Europe,Mobile
717,3,2025-06-29 20:05:28,0,0,Asia,Desktop
550,4,2025-07-02 02:29:10,0,0,North America,Mobile
991,4,2025-06-29 14:43:00,0,0,Europe,Tablet
362,1,2025-07-01 23:44:39,0,0,Asia,Desktop
579,3,2025-06-29 18:03:10,0,0,South America,Tablet
524,4,2025-07-02 03:01:28,0,0,South America,Tablet
848,4,2025-06-27 18:57:15,1,0,Africa,Mobile
405,5,2025-06-29 15:03:44,0,0,Asia,Mobile
474,3,2025-06-28 14:07:22,0,0,Asia,Mobile
1,5,2025-06-30 21:45:08,0,0,Asia,Desktop
655,3,2025-06-30 06:19:10,0,0,Asia,Mobile
537,5,2025-06-25 16:16:19,0,0,Europe,Desktop
911,1,2025-06-29 02:26:07,0,0,South America,Tablet
87,4,2025-06-29 04:23:06,1,0,Asia,Tablet
767,5,2025-06-29 07:12:29,0,0,South America,Desktop
169,4,2025-07-01 19:24:00,0,0,South America,Mobile
867,5,2025-06-27 02:20:08,0,0,Asia,Mobile
529,2,2025-06-28 17:51:10,0,0,South America,Tablet
432,5,2025-06-30 07:52:59,0,0,South America,Desktop
640,3,2025-06-28 12:29:01,0,0,Europe,Tablet
235,5,2025-06-30 04:16:40,0,0,South America,Tablet
526,5,2025-07-01 03:20:09,0,0,Asia,Mobile
905,4,2025-06-28 19:04:13,0,0,South America,Tablet
585,3,2025-06-30 03:30:38,0,0,Africa,Mobile
40,1,2025-06-27 11:33:17,0,0,South America,Tablet
713,2,2025-06-27 07:02:41,0,0,Europe,Tablet
451,4,2025-06-29 22:15:19,0,0,South America,Mobile
704,3,2025-06-27 02:36:54,0,0,Africa,Desktop
68,3,2025-06-27 14:29:45,0,0,South America,Mobile
995,5,2025-07-01 22:21:24,0,0,Asia,Tablet
237,4,2025-06-30 15:10:19,0,1,Africa,Tablet
284,3,2025-06-27 03:51:26,0,0,North America,Desktop
342,4,2025-06-28 10:44:32,0,0,South America,Desktop
223,2,2025-06-28 14:29:51,0,0,South America,Mobile
927,1,2025-06-27 06:57:05,0,0,Asia,Desktop
743,1,2025-06-29 08:15:41,1,0,Europe,Mobile
101,4,2025-06-30 04:32:09,0,0,South America,Mobile
549,5,2025-06-26 17:09:34,0,0,Europe,Tablet
365,4,2025-07-01 03:46:13,0,0,Asia,Desktop
913,2,2025-06-29 00:01:18,0,0,Africa,Tablet
329,5,2025-06-28 10:32:36,0,0,South America,Mobile
584,1,2025-06-30 02:45:31,0,0,Africa,Tablet
322,3,2025-06-28 04:31:36,0,0,Asia,Mobile
994,4,2025-06-29 16:21:22,0,0,Africa,Mobile
332,4,2025-06-28 06:57:39,1,0,Europe,Mobile
11,3,2025-07-01 09:41:04,0,0,North America,Mobile
263,3,2025-06-29 08:52:39,0,0,Asia,Tablet
821,5,2025-07-01 12:58:10,0,0,North America,Tablet
4,2,2025-06-27 01:12:27,0,0,Asia,Desktop
302,1,2025-07-01 20:56:38,0,0,Europe,Tablet
974,1,2025-06-29 11:17:01,1,0,North America,Tablet
72,1,2025-07-02 06:15:26,0,0,South America,Desktop
74,4,2025-07-02 10:50:09,0,0,North America,Mobile
168,2,2025-06-29 00:09:38,0,0,Europe,Mobile
40,3,2025-07-02 06:09:37,0,0,South America,Tablet
995,1,2025-07-01 15:09:22,0,0,Asia,Tablet
590,5,2025-06-28 08:39:47,0,0,Africa,Mobile
688,5,2025-06-30 12:52:33,0,0,Asia,Desktop
124,1,2025-06-30 06:30:47,0,0,Africa,Desktop
561,3,2025-07-01 03:53:37,0,0,Europe,Mobile
781,3,2025-06-30 05:09:32,0,0,North America,Desktop
791,4,2025-06-30 03:13:11,0,0,Africa,Desktop
663,3,2025-06-27 07:33:38,0,0,Europe,Desktop
706,4,2025-07-01 23:07:55,0,0,South America,Desktop
532,1,2025-06-25 17:25:34,0,0,Africa,Tablet
743,3,2025-07-01 09:56:19,0,0,Europe,Mobile
475,1,2025-06-29 12:14:53,0,0,Africa,Mobile
326,3,2025-06-27 10:10:34,0,0,North America,Tablet
517,5,2025-06-25 15:03:12,0,0,Europe,Mobile
861,3,2025-06-29 05:02:06,0,0,Africa,Tablet
92,4,2025-07-02 03:58:50,0,0,Africa,Mobile
735,1,2025-06-28 14:23:51,0,0,Africa,Desktop
581,2,2025-06-26 10:51:20,0,0,Europe,Tablet
715,1,2025-06-27 08:41:15,0,0,Africa,Mobile
506,2,2025-07-01 22:51:04,0,0,Europe,Mobile
104,4,2025-07-01 22:40:58,0,0,Asia,Desktop
969,3,2025-06-30 02:03:03,0,0,Europe,Desktop
602,1,2025-06-29 17:22:18,0,0,Asia,Desktop
927,4,2025-06-26 10:39:08,0,0,Asia,Desktop
441,2,2025-06-30 03:58:25,0,0,Asia,Mobile
691,2,2025-06-29 13:28:50,0,0,North America,Tablet
741,2,2025-06-26 11:42:18,0,0,Asia,Mobile
410,2,2025-06-29 10:24:00,0,0,South America,Mobile
787,5,2025-06-28 17:00:15,0,0,South America,Tablet
817,2,2025-07-01 15:12:32,0,0,Africa,Tablet
945,3,2025-06-26 19:42:25,0,0,North America,Tablet
996,1,2025-06-26 02:13:00,0,0,Africa,Desktop
986,2,2025-06-25 20:25:02,0,0,Europe,Mobile
811,5,2025-06-28 22:54:37,0,0,Asia,Tablet
439,1,2025-06-26 17:29:25,0,0,South America,Desktop
780,1,2025-06-26 23:51:53,0,0,Africa,Mobile
594,1,2025-06-26 10:09:13,0,0,Europe,Tablet
400,3,2025-07-01 10:37:03,0,0,South America,Desktop
279,4,2025-06-29 19:37:40,0,0,Africa,Desktop
873,5,2025-06-30 03:56:53,0,0,South America,Mobile
7,4,2025-06-29 12:18:56,1,0,Africa,Tablet
776,5,2025-06-27 21:12:20,0,0,South America,Mobile
455,5,2025-06-30 09:48:06,0,0,North America,Mobile
732,5,2025-06-26 07:18:21,0,0,Africa,Tablet
633,5,2025-06-26 00:28:52,0,0,South America,Desktop
938,3,2025-06-30 09:21:20,0,0,South America,Tablet
822,1,2025-06-26 23:36:24,0,0,South America,Desktop
683,3,2025-06-25 18:40:28,0,0,Asia,Tablet
36,1,2025-06-30 00:13:03,0,0,Asia,Desktop
966,1,2025-06-27 07:18:36,0,0,Africa,Desktop
505,5,2025-06-29 19:51:40,0,0,Africa,Mobile
839,2,2025-06-27 22:20:25,0,0,South America,Mobile
900,2,2025-06-27 07:10:52,0,0,South America,Desktop
20,2,2025-06-28 19:27:05,0,0,Asia,Mobile
700,4,2025-07-01 07:24:38,0,0,Africa,Desktop
955,3,2025-06-25 20:59:05,0,0,North America,Tablet
376,5,2025-06-30 11:42:17,0,0,South America,Mobile
321,5,2025-06-30 14:07:33,1,0,South America,Desktop
651,4,2025-06-26 13:21:25,0,0,South America,Tablet
785,2,2025-06-30 18:02:25,0,0,Asia,Desktop
308,5,2025-06-30 00:45:33,0,0,South America,Mobile
288,2,2025-06-27 13:25:07,0,0,Europe,Mobile
718,1,2025-06-29 00:03:05,0,0,South America,Mobile
486,1,2025-06-27 14:34:12,0,0,Asia,Desktop
314,3,2025-07-01 13:04:36,0,0,Africa,Tablet
118,3,2025-07-02 01:54:22,0,0,South America,Tablet
844,2,2025-06-26 05:45:34,0,0,North America,Desktop
984,2,2025-06-28 10:23:49,0,0,South America,Mobile
41,5,2025-06-30 19:44:51,0,0,Europe,Mobile
250,4,2025-06-29 03:55:30,0,0,Europe,Tablet
835,4,2025-06-26 00:56:30,0,0,Asia,Desktop
770,1,2025-06-27 18:06:08,0,0,South America,Mobile
472,1,2025-06-30 06:35:30,0,0,Asia,Tablet
871,2,2025-06-28 21:17:04,0,0,South America,Mobile
272,5,2025-06-29 23:51:54,0,0,North America,Mobile
806,3,2025-06-30 06:54:44,0,0,South America,Mobile
624,5,2025-06-28 10:01:20,0,0,South America,Mobile
412,4,2025-06-28 16:43:02,0,0,Africa,Mobile
104,2,2025-06-26 13:35:12,0,0,Asia,Desktop
207,3,2025-06-28 15:04:56,0,0,South America,Tablet
570,2,2025-06-27 15:46:56,0,0,Asia,Mobile
247,4,2025-06-26 14:54:27,0,0,South America,Tablet
674,3,2025-06-29 14:11:17,0,0,Asia,Mobile
65,3,2025-06-29 20:30:10,0,0,Africa,Mobile
454,5,2025-07-02 02:38:22,0,0,Africa,Desktop
865,3,2025-06-27 00:06:37,0,0,North America,Tablet
90,1,2025-06-29 14:16:53,0,0,North America,Mobile
955,2,2025-06-27 02:03:32,0,0,North America,Tablet
720,3,2025-06-28 00:36:16,1,0,Africa,Tablet
477,5,2025-06-25 20:23:04,0,0,Asia,Desktop
130,3,2025-06-29 10:17:00,1,0,South America,Desktop
511,3,2025-06-26 01:01:24,0,0,North America,Desktop
600,3,2025-06-28 11:44:51,0,0,South America,Tablet
224,5,2025-06-27 11:09:17,0,0,South America,Tablet
168,3,2025-07-02 02:35:25,0,0,Europe,Mobile
886,3,2025-06-26 05:43:06,0,0,Asia,Tablet
341,1,2025-06-28 02:48:23,0,0,South America,Mobile
213,3,2025-07-01 03:15:22,1,0,Asia,Mobile
499,4,2025-06-26 23:41:05,0,0,Europe,Desktop
784,1,2025-06-28 02:11:23,1,0,Africa,Tablet
261,5,2025-06-30 04:23:26,0,0,North America,Mobile
971,5,2025-06-28 12:17:12,0,0,Asia,Mobile
304,4,2025-07-01 05:25:59,0,0,South America,Desktop
966,4,2025-07-01 20:05:33,0,0,Africa,Desktop
814,3,2025-06-28 20:39:14,0,0,South America,Desktop
551,1,2025-07-01 17:19:27,0,0,South America,Tablet
517,3,2025-06-29 23:03:52,0,0,Europe,Mobile
870,2,2025-06-26 16:03:04,0,0,Asia,Mobile
165,4,2025-06-28 03:29:22,1,0,South America,Mobile
914,5,2025-06-27 00:05:49,0,0,Africa,Tablet
496,2,2025-06-30 18:31:54,0,0,Europe,Tablet
120,5,2025-06-26 05:25:08,0,0,South America,Tablet
665,2,2025-06-28 04:13:56,0,0,North America,Mobile
226,5,2025-06-27 11:45:08,0,0,Africa,Desktop
779,3,2025-06-30 11:35:04,0,0,Africa,Tablet
645,1,2025-06-28 15:50:58,0,0,Africa,Desktop
228,2,2025-06-26 06:00:52,0,0,Africa,Desktop
428,2,2025-06-27 11:18:18,1,0,Africa,Mobile
818,2,2025-06-29 15:07:57,0,0,North America,Desktop
661,5,2025-07-01 01:59:40,1,0,Europe,Mobile
464,5,2025-07-02 09:17:36,0,0,North America,Desktop
513,5,2025-06-28 08:51:38,0,0,Africa,Mobile
963,4,2025-06-29 07:50:06,0,0,Europe,Tablet
864,2,2025-06-27 09:17:08,0,0,South America,Mobile
753,2,2025-06-28 04:15:53,0,0,North America,Mobile
675,1,2025-06-30 23:20:30,0,0,Europe,Desktop
600,1,2025-06-25 19:47:23,0,0,South America,Tablet
58,2,2025-06-25 16:54:48,0,0,Africa,Desktop
349,3,2025-06-29 17:54:34,0,0,South America,Desktop
730,3,2025-06-25 23:04:30,1,0,Asia,Tablet
863,3,2025-06-30 12:19:47,0,0,North America,Mobile
707,2,2025-06-30 18:08:16,0,0,Africa,Mobile
614,1,2025-06-27 22:07:07,0,0,South America,Mobile
247,5,2025-06-29 10:58:46,0,0,South America,Tablet
141,5,2025-06-27 01:05:20,0,0,North America,Tablet
459,4,2025-06-26 07:57:28,0,0,North America,Desktop
551,1,2025-07-01 07:51:31,0,0,South America,Tablet
732,3,2025-06-25 18:08:51,0,0,Africa,Tablet
392,5,2025-07-01 01:25:52,0,0,South America,Tablet
196,5,2025-06-26 10:00:18,0,0,Africa,Mobile
938,3,2025-07-01 09:41:08,0,0,South America,Tablet
611,5,2025-06-29 05:16:11,0,0,North America,Mobile
747,3,2025-06-28 20:32:34,0,0,Africa,Desktop
776,1,2025-06-25 18:52:07,0,0,South America,Mobile
608,5,2025-06-28 10:57:54,0,0,South America,Desktop
766,3,2025-06-29 05:22:51,0,0,North America,Tablet
591,3,2025-06-26 05:12:54,1,0,Europe,Tablet
359,4,2025-06-27 02:59:31,0,0,South America,Tablet
604,4,2025-07-01 14:16:50,0,0,Europe,Mobile
175,5,2025-06-26 15:48:11,0,0,Africa,Tablet
702,4,2025-06-29 20:13:03,0,0,South America,Desktop
109,4,2025-06-30 11:34:55,0,0,Africa,Desktop
135,5,2025-07-01 17:03:37,0,0,South America,Mobile
974,5,2025-06-26 12:56:01,0,0,North America,Tablet
338,5,2025-06-29 16:14:44,0,0,Asia,Desktop
467,2,2025-07-01 21:43:40,0,0,Europe,Mobile
255,3,2025-06-27 10:54:50,0,0,Europe,Mobile
59,1,2025-06-26 23:50:34,1,0,Africa,Tablet
723,4,2025-06-28 09:43:35,0,0,Africa,Desktop
13,3,2025-06-27 14:10:03,0,0,Europe,Tablet
359,3,2025-06-30 09:39:03,0,0,South America,Tablet
69,1,2025-06-29 00:10:40,0,0,North America,Mobile
547,3,2025-06-29 10:09:49,0,0,Africa,Mobile
206,4,2025-06-28 20:02:25,0,0,Europe,Tablet
964,2,2025-06-27 18:35:48,0,0,South America,Mobile
364,1,2025-06-27 20:22:25,0,0,Asia,Desktop
517,1,2025-07-01 17:16:37,0,0,Europe,Mobile
116,3,2025-06-27 12:21:40,0,0,South America,Mobile
324,4,2025-06-27 01:26:32,0,0,South America,Tablet
947,3,2025-06-28 13:24:12,0,0,North America,Tablet
376,1,2025-07-01 08:26:40,0,0,South America,Mobile
979,2,2025-06-30 20:00:09,0,0,Africa,Mobile
184,4,2025-06-28 11:26:42,0,0,North America,Tablet
573,4,2025-06-25 16:39:23,0,0,North America,Tablet
62,5,2025-07-01 18:22:49,0,0,South America,Tablet
713,1,2025-07-01 16:44:54,0,0,Europe,Tablet
405,1,2025-06-25 17:13:26,0,0,Asia,Mobile
751,1,2025-06-28 11:04:19,0,0,North America,Mobile
527,1,2025-06-27 20:17:10,0,0,South America,Mobile
164,2,2025-06-27 15:55:49,0,0,Africa,Mobile
495,3,2025-06-30 18:55:35,0,0,Europe,Desktop
933,5,2025-06-28 04:28:34,0,0,South America,Tablet
321,2,2025-06-28 16:17:39,0,0,South America,Desktop
532,2,2025-06-28 14:08:41,0,0,Africa,Tablet
287,5,2025-06-29 16:00:40,0,0,Africa,Tablet
703,5,2025-06-28 08:09:19,0,0,Asia,Mobile
552,2,2025-06-30 18:00:51,0,0,North America,Tablet
158,2,2025-06-29 11:54:22,0,0,South America,Mobile
925,3,2025-06-27 18:13:06,0,0,South America,Desktop
512,1,2025-06-30 07:22:48,0,0,Europe,Tablet
492,2,2025-06-30 20:17:21,0,0,Africa,Tablet
300,5,2025-07-01 14:52:52,1,0,Asia,Mobile
481,1,2025-07-02 07:20:30,0,0,South America,Mobile
676,4,2025-06-27 19:18:09,0,0,North America,Tablet
253,2,2025-06-28 13:13:42,0,0,North America,Tablet
303,1,2025-07-02 02:15:02,0,0,North America,Desktop
689,4,2025-06-26 16:04:45,0,0,South America,Tablet
903,1,2025-06-26 10:18:20,0,0,North America,Mobile
163,4,2025-06-28 12:25:26,0,0,North America,Tablet
505,1,2025-06-28 22:15:12,1,0,Africa,Mobile
378,2,2025-06-28 04:19:15,1,0,Europe,Mobile
217,1,2025-06-30 18:24:35,0,0,North America,Mobile
641,2,2025-06-27 21:16:44,0,0,Europe,Mobile
328,3,2025-06-27 17:15:13,0,0,Asia,Desktop
786,3,2025-06-26 03:18:02,0,0,North America,Desktop
568,1,2025-06-30 20:59:55,0,0,Africa,Mobile
410,3,2025-06-26 03:14:05,0,0,South America,Mobile
342,2,2025-06-26 06:40:34,0,0,South America,Desktop
464,5,2025-06-30 21:46:18,0,0,North America,Desktop
447,3,2025-06-29 03:46:19,0,0,North America,Desktop
77,5,2025-06-30 10:10:25,0,0,Asia,Mobile
498,3,2025-06-29 19:55:53,0,0,South America,Desktop
38,5,2025-06-25 13:14:20,1,0,South America,Tablet
38,1,2025-06-27 03:24:36,0,0,South America,Tablet
425,1,2025-06-28 18:56:15,0,0,South America,Desktop
242,2,2025-06-30 01:20:32,1,0,Europe,Mobile
783,5,2025-06-28 00:15:17,0,0,South America,Tablet
442,1,2025-06-29 18:16:21,0,0,Asia,Tablet
729,3,2025-06-26 08:38:00,0,0,Europe,Desktop
366,4,2025-07-02 04:50:51,0,0,Africa,Tablet
546,2,2025-06-29 15:06:55,0,0,North America,Desktop
954,5,2025-07-01 07:41:26,1,0,Asia,Desktop
558,3,2025-06-27 22:19:32,0,0,South America,Desktop
490,2,2025-06-28 17:06:23,0,0,North America,Mobile
629,4,2025-06-26 01:27:36,1,0,Asia,Tablet
915,3,2025-07-01 13:36:44,0,0,South America,Mobile
207,2,2025-06-27 20:59:46,0,0,South America,Tablet
471,5,2025-06-29 19:41:50,0,0,North America,Mobile
542,5,2025-06-27 06:35:40,1,0,Africa,Desktop
460,5,2025-06-28 16:56:53,0,0,Asia,Tablet
362,2,2025-07-01 01:45:26,0,0,Asia,Desktop
789,1,2025-06-30 02:46:14,0,0,Asia,Mobile
405,3,2025-06-26 11:37:07,1,0,Asia,Mobile
317,5,2025-06-29 11:04:38,1,0,South America,Tablet
379,4,2025-07-01 15:12:18,0,0,Asia,Desktop
346,3,2025-07-01 04:39:20,0,0,Asia,Tablet
577,4,2025-06-25 21:24:21,0,0,Asia,Mobile
156,3,2025-06-30 09:44:21,0,0,Africa,Mobile
520,2,2025-06-27 19:16:23,0,0,Africa,Desktop
887,2,2025-06-27 20:27:28,0,0,Asia,Desktop
623,1,2025-06-30 09:41:39,0,0,Europe,Desktop
662,1,2025-06-25 17:26:26,1,0,Europe,Desktop
910,3,2025-06-26 20:59:52,0,0,Asia,Tablet
662,3,2025-07-02 01:51:28,0,0,Europe,Desktop
358,3,2025-06-30 19:24:51,0,0,Europe,Desktop
677,5,2025-07-01 08:00:34,0,0,Asia,Desktop
906,2,2025-06-30 15:16:08,0,0,Asia,Tablet
848,5,2025-06-25 17:28:49,0,0,Africa,Mobile
258,4,2025-06-26 04:17:28,0,0,South America,Tablet
162,4,2025-07-01 02:28:25,0,0,Asia,Desktop
188,5,2025-06-26 16:40:51,0,0,Europe,Desktop
812,4,2025-07-02 06:53:43,0,0,Europe,Desktop
288,4,2025-06-29 19:32:00,1,0,Europe,Mobile
55,5,2025-06-30 09:01:10,0,0,Europe,Desktop
924,2,2025-07-01 06:39:36,0,0,Africa,Tablet
860,1,2025-06-27 21:57:15,0,0,Africa,Tablet
583,3,2025-06-28 12:46:09,0,0,South America,Mobile
536,2,2025-07-02 10:02:13,0,0,South America,Mobile
402,3,2025-07-01 15:51:40,0,0,Europe,Mobile
269,4,2025-07-01 00:02:24,0,0,Africa,Mobile
597,3,2025-07-01 16:25:04,0,0,Africa,Tablet
289,4,2025-06-30 20:27:22,0,0,Asia,Desktop
816,2,2025-06-28 21:30:59,0,0,Europe,Tablet
398,1,2025-06-26 11:31:54,0,0,Africa,Tablet
363,1,2025-06-29 02:03:46,0,0,South America,Mobile
595,2,2025-06-25 14:18:11,0,0,Asia,Mobile
816,2,2025-06-28 11:39:32,0,0,Europe,Tablet
325,3,2025-06-25 13:59:55,0,0,Asia,Tablet
347,2,2025-06-30 17:30:02,0,0,North America,Mobile
11,4,2025-06-27 10:44:47,0,0,North America,Mobile
586,4,2025-07-02 10:58:49,0,0,Asia,Mobile
662,3,2025-06-28 14:23:15,0,0,Europe,Desktop
681,1,2025-06-29 13:00:35,0,0,Asia,Mobile
488,2,2025-06-25 21:46:17,0,0,Asia,Tablet
264,2,2025-06-25 15:30:41,0,0,Asia,Desktop
406,3,2025-06-29 13:00:54,0,0,South America,Mobile
946,2,2025-07-01 05:46:50,0,0,South America,Tablet
542,5,2025-07-02 02:50:09,0,0,Africa,Desktop
573,3,2025-06-29 20:35:56,0,0,North America,Tablet
